model,dataset,groundtruth_f1_score,f1_score
289,178,0.761904762,0.33044733039999996
338,178,0.666666667,0.7618206354
374,178,0.631578947,0.8202551831999999
391,178,0.823529412,0.6698412699999999
392,178,0.75,0.8414285714
427,178,0.875,0.7958974358
428,178,0.8,0.8625641026
445,178,0.875,0.6492533936
446,178,0.8,0.7893706291999999
481,178,0.75,0.5987772029999999
482,178,0.666666667,0.6586080585999999
499,178,0.571428571,0.6131062949999999
500,178,0.625,0.7406593405999999
339,178,0.390243902,0.5929985654
340,178,0.666666667,0.753095238
342,178,0.666666667,0.6955128204000001
359,178,0.888888889,0.38057510800000005
360,178,0.823529412,0.6059180034
361,178,0.888888889,0.3562843276
362,178,0.823529412,0.5435878698
387,178,0.823529412,0.6088888892
400,178,0.6,0.8078431372000001
402,178,0.631578947,0.7563279856
419,178,0.823529412,0.45164750940000004
420,178,0.75,0.6433333334
421,178,0.823529412,0.41406593420000004
422,178,0.75,0.6159340658
479,178,0.75,0.6528431372
480,178,0.666666667,0.7142857142
501,178,0.571428571,0.5464396283999999
502,178,0.625,0.6884032632
336,178,0.666666667,0.8173684210000001
447,178,0.823529412,0.6897435898
429,178,0.875,0.7385547784000001
449,178,0.823529412,0.6452057746
471,178,0.75,0.51498779
473,178,0.75,0.467857143
311,178,0.72,0.7061628874
313,178,0.72,0.6597748586
393,178,0.823529412,0.6302661063999999
475,178,0.8,0.604942613
343,178,0.8,0.7755555555999999
366,178,0.875,0.6706374892
370,178,0.6,0.737157842
397,178,0.875,0.779047619
398,178,0.8,0.8449572648
416,178,0.75,0.7474269006
418,178,0.75,0.7175213676
444,178,0.8,0.8593006992
448,178,0.75,0.8493006992
450,178,0.75,0.792191142
452,178,0.75,0.8493006992
454,178,0.75,0.792191142
455,178,0.823529412,0.8803418803999999
456,178,0.75,0.8970085470000001
457,178,0.823529412,0.8229992229999998
458,178,0.75,0.8396658896
478,178,0.714285714,0.7098883142
484,178,0.666666667,0.848018648
486,178,0.666666667,0.7906759905999999
451,178,0.823529412,0.7580952381999999
483,178,0.75,0.8173076922
503,178,0.705882353,0.650386997
505,178,0.705882353,0.6075298539999999
346,178,0.823529412,0.7974012572
395,178,0.875,0.8283333334
426,178,0.75,0.741941392
430,178,0.8,0.8052214451999999
504,178,0.666666667,0.8073260074
506,178,0.666666667,0.7682983682
368,178,0.6,0.8004545454
507,178,0.8,0.7298319326
509,178,0.8,0.6869747898
508,178,0.714285714,0.8168498167999999
510,178,0.714285714,0.7778221775999999
511,178,0.75,0.8173076922
513,178,0.75,0.7599650348
344,178,0.823529412,0.8535947712
372,178,0.631578947,0.8787878788000001
334,178,0.875,0.7182719242
390,178,0.75,0.769267399
364,178,0.875,0.7201036681999999
396,178,0.8,0.8958730158
443,178,0.875,0.7164102564
474,178,0.666666667,0.6397759103999999
476,178,0.714285714,0.7363211952000001
512,178,0.666666667,0.835897436
514,178,0.666666667,0.7785547786
472,178,0.666666667,0.6753353973999999
331,178,1.0,0.44339393940000005
333,178,1.0,0.43011403140000004
388,178,0.75,0.8311721610000001
332,178,0.875,0.7586398894
394,178,0.75,0.7905128203999999
312,178,0.736842105,0.8320074695999999
314,178,0.736842105,0.7820440996
424,178,0.75,0.7976190476
317,178,1.0,0.9484848484
318,178,0.875,0.9367201425999999
315,178,1.0,1.0
316,178,0.875,0.9882352942000001
463,69,0.375,0.31320346339999994
465,69,0.375,0.31320346339999994
363,69,1.0,0.49219298259999994
415,69,0.5,0.5315656568
323,69,0.333333333,0.3511428572
411,69,1.0,0.44021978019999997
327,69,0.5,0.4194805196
389,69,0.461538462,0.5488888891999999
325,69,0.333333333,0.35242490839999996
477,69,1.0,0.5726955267999999
365,69,1.0,0.46654778840000005
351,69,0.428571429,0.4187969924
353,69,0.428571429,0.4187969924
417,69,0.5,0.4926841948
431,69,0.315789474,0.37252747259999996
433,69,0.315789474,0.37252747259999996
453,69,0.6,0.7035897436
485,69,0.6,0.7599650348
379,69,1.0,0.3838095238
329,69,0.5,0.4194805196
423,69,0.5,0.654871795
425,69,0.5,0.602014652
413,69,1.0,0.44021978019999997
345,69,0.428571429,0.724040404
290,69,0.333333333,0.28701298719999996
291,69,0.8,0.3838095238
292,69,0.5,0.2965367966
293,69,0.8,0.36666666659999997
294,69,0.5,0.2965367966
295,69,0.8,0.36666666659999997
296,69,0.5,0.2965367966
297,69,0.8,0.36666666659999997
298,69,0.5,0.2965367966
299,69,0.8,0.3468864468
300,69,0.5,0.2638095238
301,69,0.8,0.3468864468
302,69,0.5,0.2638095238
320,69,0.6,0.3922305764
322,69,0.6,0.3922305764
324,69,0.6,0.4588972432
326,69,0.6,0.4588972432
328,69,0.666666667,0.4682539684
330,69,0.666666667,0.4682539684
347,69,1.0,0.3731684982
348,69,1.0,0.4388095238
349,69,1.0,0.3731684982
350,69,1.0,0.4321428572
352,69,0.666666667,0.455182073
354,69,0.666666667,0.455182073
355,69,0.428571429,0.48228905600000005
356,69,0.666666667,0.4996265174
357,69,0.428571429,0.48228905600000005
358,69,0.666666667,0.4996265174
375,69,0.428571429,0.4612364244
376,69,0.6,0.48492063500000004
377,69,0.428571429,0.4612364244
378,69,0.6,0.48492063500000004
380,69,1.0,0.3838095238
381,69,1.0,0.3838095238
382,69,1.0,0.3838095238
383,69,0.461538462,0.34208909379999997
384,69,0.666666667,0.4302197802
385,69,0.461538462,0.34208909379999997
386,69,0.666666667,0.4302197802
404,69,0.6,0.44377387319999995
406,69,0.6,0.44377387319999995
407,69,0.428571429,0.3977443608
408,69,0.6,0.45259740260000003
409,69,0.428571429,0.3977443608
410,69,0.6,0.45259740260000003
412,69,1.0,0.4625974026
414,69,1.0,0.4625974026
432,69,0.545454545,0.43165266119999995
434,69,0.545454545,0.43165266119999995
435,69,0.333333333,0.434920635
436,69,0.545454545,0.47609710560000007
437,69,0.333333333,0.434920635
438,69,0.545454545,0.47609710560000007
439,69,0.5,0.3501253132
440,69,0.6,0.3738095238
441,69,0.5,0.3501253132
442,69,0.6,0.3738095238
459,69,1.0,0.3838095238
460,69,1.0,0.3838095238
461,69,1.0,0.3838095238
462,69,1.0,0.3838095238
464,69,0.545454545,0.4154761906
466,69,0.545454545,0.4154761906
467,69,0.375,0.32077922099999995
468,69,0.545454545,0.4154761906
469,69,0.375,0.3242424244
470,69,0.545454545,0.4154761906
487,69,0.6,0.40521978020000005
488,69,0.666666667,0.435930736
489,69,0.6,0.40521978020000005
490,69,0.666666667,0.435930736
491,69,1.0,0.43333333339999996
492,69,1.0,0.44545454539999996
493,69,1.0,0.43333333339999996
494,69,1.0,0.44545454539999996
495,69,0.375,0.43015873019999995
496,69,0.6,0.4682539684
497,69,0.375,0.43015873019999995
498,69,0.6,0.459920635
515,69,0.6,0.459920635
516,69,0.666666667,0.4682539684
517,69,0.6,0.459920635
518,69,0.666666667,0.4682539684
519,69,0.6,0.3488095238
520,69,0.666666667,0.3571428572
521,69,0.6,0.3488095238
522,69,0.666666667,0.3571428572
523,69,1.0,0.43333333339999996
524,69,1.0,0.44545454539999996
525,69,1.0,0.43333333339999996
526,69,1.0,0.44545454539999996
289,69,0.444444444,0.33044733039999996
338,69,0.375,0.7618206354
374,69,0.545454545,0.8202551831999999
391,69,0.5,0.6698412699999999
392,69,0.666666667,0.8414285714
427,69,1.0,0.7958974358
428,69,1.0,0.8625641026
445,69,1.0,0.6492533936
446,69,1.0,0.7893706291999999
481,69,0.6,0.5987772029999999
482,69,0.666666667,0.6586080585999999
499,69,0.375,0.6131062949999999
500,69,0.6,0.7406593405999999
340,69,0.461538462,0.753095238
342,69,0.5,0.6955128204000001
359,69,0.5,0.38057510800000005
360,69,0.666666667,0.6059180034
361,69,0.5,0.3562843276
362,69,0.666666667,0.5435878698
387,69,0.461538462,0.6088888892
400,69,0.6,0.8078431372000001
402,69,0.6,0.7563279856
419,69,0.5,0.45164750940000004
420,69,0.666666667,0.6433333334
421,69,0.5,0.41406593420000004
422,69,0.666666667,0.6159340658
479,69,0.6,0.6528431372
480,69,0.666666667,0.7142857142
501,69,0.375,0.5464396283999999
502,69,0.6,0.6884032632
336,69,0.352941176,0.8173684210000001
447,69,0.6,0.6897435898
429,69,1.0,0.7385547784000001
449,69,0.6,0.6452057746
471,69,0.545454545,0.51498779
473,69,0.545454545,0.467857143
311,69,0.375,0.7061628874
313,69,0.375,0.6597748586
393,69,0.5,0.6302661063999999
475,69,1.0,0.604942613
343,69,0.428571429,0.7755555555999999
366,69,1.0,0.6706374892
370,69,0.5,0.737157842
397,69,1.0,0.779047619
398,69,1.0,0.8449572648
416,69,0.666666667,0.7474269006
418,69,0.666666667,0.7175213676
444,69,1.0,0.8593006992
448,69,0.666666667,0.8493006992
450,69,0.666666667,0.792191142
452,69,0.666666667,0.8493006992
454,69,0.666666667,0.792191142
455,69,0.6,0.8803418803999999
456,69,0.666666667,0.8970085470000001
457,69,0.6,0.8229992229999998
458,69,0.666666667,0.8396658896
478,69,1.0,0.7098883142
484,69,0.666666667,0.848018648
486,69,0.666666667,0.7906759905999999
451,69,0.6,0.7580952381999999
483,69,0.6,0.8173076922
503,69,0.6,0.650386997
505,69,0.6,0.6075298539999999
346,69,0.6,0.7974012572
395,69,1.0,0.8283333334
426,69,0.666666667,0.741941392
430,69,1.0,0.8052214451999999
504,69,0.666666667,0.8073260074
506,69,0.666666667,0.7682983682
368,69,0.5,0.8004545454
507,69,1.0,0.7298319326
509,69,1.0,0.6869747898
508,69,1.0,0.8168498167999999
510,69,1.0,0.7778221775999999
511,69,0.6,0.8173076922
513,69,0.6,0.7599650348
344,69,0.6,0.8535947712
372,69,0.545454545,0.8787878788000001
334,69,1.0,0.7182719242
390,69,0.666666667,0.769267399
364,69,1.0,0.7201036681999999
396,69,1.0,0.8958730158
443,69,1.0,0.7164102564
474,69,0.6,0.6397759103999999
476,69,1.0,0.7363211952000001
512,69,0.666666667,0.835897436
514,69,0.666666667,0.7785547786
472,69,0.6,0.6753353973999999
331,69,1.0,0.44339393940000005
333,69,1.0,0.43011403140000004
388,69,0.666666667,0.8311721610000001
332,69,1.0,0.7586398894
394,69,0.666666667,0.7905128203999999
312,69,0.545454545,0.8320074695999999
314,69,0.545454545,0.7820440996
424,69,0.666666667,0.7976190476
317,69,1.0,0.9484848484
318,69,1.0,0.9367201425999999
315,69,1.0,1.0
316,69,1.0,0.9882352942000001
463,55,0.52173913,0.31320346339999994
465,55,0.52173913,0.31320346339999994
363,55,0.941176471,0.49219298259999994
367,55,0.4,0.6354076366
369,55,0.4,0.587368421
415,55,0.823529412,0.5315656568
323,55,0.72,0.3511428572
335,55,0.32,0.49136195019999995
337,55,0.326530612,0.46317567560000006
371,55,0.466666667,0.8004962778
399,55,0.5,0.7466666666
401,55,0.5,0.695151515
411,55,0.875,0.44021978019999997
327,55,0.782608696,0.4194805196
389,55,0.777777778,0.5488888891999999
325,55,0.72,0.35242490839999996
477,55,0.8,0.5726955267999999
365,55,0.941176471,0.46654778840000005
373,55,0.466666667,0.7515617714
319,55,0.642857143,0.3095238096
321,55,0.642857143,0.3116144018
351,55,0.8,0.4187969924
353,55,0.8,0.4187969924
417,55,0.823529412,0.4926841948
431,55,0.56,0.37252747259999996
433,55,0.583333333,0.37252747259999996
453,55,0.823529412,0.7035897436
485,55,0.75,0.7599650348
379,55,0.875,0.3838095238
308,55,0.375,0.4391972268
310,55,0.375,0.40697167739999995
329,55,0.782608696,0.4194805196
423,55,0.823529412,0.654871795
425,55,0.823529412,0.602014652
413,55,0.875,0.44021978019999997
345,55,0.8,0.724040404
341,55,0.41025641,0.5444831592
290,55,0.363636364,0.28701298719999996
291,55,0.8,0.3838095238
292,55,0.363636364,0.2965367966
293,55,0.714285714,0.36666666659999997
294,55,0.363636364,0.2965367966
295,55,0.714285714,0.36666666659999997
296,55,0.363636364,0.2965367966
297,55,0.714285714,0.36666666659999997
298,55,0.363636364,0.2965367966
299,55,0.615384615,0.3468864468
301,55,0.615384615,0.3468864468
320,55,0.666666667,0.3922305764
322,55,0.666666667,0.3922305764
324,55,0.666666667,0.4588972432
326,55,0.666666667,0.4588972432
328,55,0.666666667,0.4682539684
330,55,0.666666667,0.4682539684
347,55,0.941176471,0.3731684982
348,55,0.8,0.4388095238
349,55,0.941176471,0.3731684982
350,55,0.8,0.4321428572
352,55,0.666666667,0.455182073
354,55,0.666666667,0.455182073
355,55,0.8,0.48228905600000005
356,55,0.666666667,0.4996265174
357,55,0.8,0.48228905600000005
358,55,0.666666667,0.4996265174
375,55,0.777777778,0.4612364244
376,55,0.625,0.48492063500000004
377,55,0.777777778,0.4612364244
378,55,0.625,0.48492063500000004
380,55,0.714285714,0.3838095238
381,55,0.875,0.3838095238
382,55,0.714285714,0.3838095238
383,55,0.777777778,0.34208909379999997
384,55,0.625,0.4302197802
385,55,0.777777778,0.34208909379999997
386,55,0.625,0.4302197802
403,55,0.538461538,0.36742857139999996
404,55,0.555555556,0.44377387319999995
405,55,0.538461538,0.36742857139999996
406,55,0.588235294,0.44377387319999995
407,55,0.823529412,0.3977443608
408,55,0.666666667,0.45259740260000003
409,55,0.823529412,0.3977443608
410,55,0.666666667,0.45259740260000003
412,55,0.714285714,0.4625974026
414,55,0.714285714,0.4625974026
432,55,0.5,0.43165266119999995
434,55,0.588235294,0.43165266119999995
435,55,0.583333333,0.434920635
436,55,0.526315789,0.47609710560000007
437,55,0.583333333,0.434920635
438,55,0.588235294,0.47609710560000007
439,55,0.823529412,0.3501253132
440,55,0.666666667,0.3738095238
441,55,0.823529412,0.3501253132
442,55,0.666666667,0.3738095238
459,55,0.875,0.3838095238
460,55,0.714285714,0.3838095238
461,55,0.875,0.3838095238
462,55,0.714285714,0.3838095238
464,55,0.5,0.4154761906
466,55,0.571428571,0.4154761906
467,55,0.545454545,0.32077922099999995
468,55,0.5,0.4154761906
469,55,0.545454545,0.3242424244
470,55,0.571428571,0.4154761906
487,55,0.75,0.40521978020000005
488,55,0.571428571,0.435930736
489,55,0.75,0.40521978020000005
490,55,0.571428571,0.435930736
491,55,0.8,0.43333333339999996
492,55,0.615384615,0.44545454539999996
493,55,0.8,0.43333333339999996
494,55,0.615384615,0.44545454539999996
495,55,0.571428571,0.43015873019999995
496,55,0.533333333,0.4682539684
497,55,0.571428571,0.43015873019999995
498,55,0.571428571,0.459920635
515,55,0.8,0.459920635
516,55,0.615384615,0.4682539684
517,55,0.8,0.459920635
518,55,0.615384615,0.4682539684
519,55,0.8,0.3488095238
520,55,0.615384615,0.3571428572
521,55,0.8,0.3488095238
522,55,0.615384615,0.3571428572
523,55,0.8,0.43333333339999996
524,55,0.615384615,0.44545454539999996
525,55,0.8,0.43333333339999996
526,55,0.615384615,0.44545454539999996
289,55,0.736842105,0.33044733039999996
338,55,0.48,0.7618206354
374,55,0.5,0.8202551831999999
391,55,0.777777778,0.6698412699999999
392,55,0.625,0.8414285714
427,55,0.875,0.7958974358
428,55,0.714285714,0.8625641026
445,55,0.875,0.6492533936
446,55,0.714285714,0.7893706291999999
481,55,0.75,0.5987772029999999
482,55,0.571428571,0.6586080585999999
499,55,0.631578947,0.6131062949999999
500,55,0.571428571,0.7406593405999999
339,55,0.4,0.5929985654
340,55,0.5,0.753095238
342,55,0.52173913,0.6955128204000001
359,55,0.8,0.38057510800000005
360,55,0.666666667,0.6059180034
361,55,0.8,0.3562843276
362,55,0.666666667,0.5435878698
387,55,0.777777778,0.6088888892
400,55,0.526315789,0.8078431372000001
402,55,0.588235294,0.7563279856
419,55,0.823529412,0.45164750940000004
420,55,0.666666667,0.6433333334
421,55,0.823529412,0.41406593420000004
422,55,0.666666667,0.6159340658
479,55,0.75,0.6528431372
480,55,0.571428571,0.7142857142
501,55,0.631578947,0.5464396283999999
502,55,0.615384615,0.6884032632
336,55,0.461538462,0.8173684210000001
447,55,0.823529412,0.6897435898
429,55,0.875,0.7385547784000001
449,55,0.823529412,0.6452057746
471,55,0.75,0.51498779
473,55,0.75,0.467857143
311,55,0.782608696,0.7061628874
313,55,0.782608696,0.6597748586
393,55,0.777777778,0.6302661063999999
475,55,0.8,0.604942613
343,55,0.8,0.7755555555999999
366,55,0.8,0.6706374892
370,55,0.454545455,0.737157842
397,55,0.875,0.779047619
398,55,0.714285714,0.8449572648
416,55,0.666666667,0.7474269006
418,55,0.666666667,0.7175213676
444,55,0.714285714,0.8593006992
448,55,0.666666667,0.8493006992
450,55,0.666666667,0.792191142
452,55,0.666666667,0.8493006992
454,55,0.666666667,0.792191142
455,55,0.823529412,0.8803418803999999
456,55,0.666666667,0.8970085470000001
457,55,0.823529412,0.8229992229999998
458,55,0.666666667,0.8396658896
478,55,0.615384615,0.7098883142
484,55,0.571428571,0.848018648
486,55,0.571428571,0.7906759905999999
451,55,0.823529412,0.7580952381999999
483,55,0.75,0.8173076922
503,55,0.8,0.650386997
505,55,0.8,0.6075298539999999
346,55,0.666666667,0.7974012572
395,55,0.875,0.8283333334
426,55,0.666666667,0.741941392
430,55,0.714285714,0.8052214451999999
504,55,0.615384615,0.8073260074
506,55,0.615384615,0.7682983682
368,55,0.434782609,0.8004545454
507,55,0.8,0.7298319326
509,55,0.8,0.6869747898
508,55,0.615384615,0.8168498167999999
510,55,0.615384615,0.7778221775999999
511,55,0.8,0.8173076922
513,55,0.8,0.7599650348
344,55,0.666666667,0.8535947712
372,55,0.476190476,0.8787878788000001
334,55,0.8,0.7182719242
390,55,0.625,0.769267399
364,55,0.8,0.7201036681999999
396,55,0.714285714,0.8958730158
443,55,0.875,0.7164102564
474,55,0.571428571,0.6397759103999999
476,55,0.615384615,0.7363211952000001
512,55,0.615384615,0.835897436
514,55,0.615384615,0.7785547786
472,55,0.571428571,0.6753353973999999
331,55,1.0,0.44339393940000005
333,55,1.0,0.43011403140000004
388,55,0.625,0.8311721610000001
332,55,0.8,0.7586398894
394,55,0.625,0.7905128203999999
312,55,0.666666667,0.8320074695999999
314,55,0.666666667,0.7820440996
424,55,0.666666667,0.7976190476
317,55,1.0,0.9484848484
318,55,0.8,0.9367201425999999
315,55,1.0,1.0
316,55,0.8,0.9882352942000001
463,234,0.5,0.31320346339999994
465,234,0.5,0.31320346339999994
363,234,0.909090909,0.49219298259999994
415,234,0.714285714,0.5315656568
323,234,0.444444444,0.3511428572
371,234,0.357142857,0.8004962778
399,234,0.344827586,0.7466666666
401,234,0.357142857,0.695151515
411,234,0.909090909,0.44021978019999997
327,234,0.8,0.4194805196
389,234,0.588235294,0.5488888891999999
325,234,0.384615385,0.35242490839999996
477,234,0.909090909,0.5726955267999999
365,234,0.909090909,0.46654778840000005
373,234,0.344827586,0.7515617714
351,234,0.588235294,0.4187969924
353,234,0.588235294,0.4187969924
417,234,0.714285714,0.4926841948
431,234,0.434782609,0.37252747259999996
433,234,0.434782609,0.37252747259999996
453,234,0.714285714,0.7035897436
485,234,0.714285714,0.7599650348
379,234,0.909090909,0.3838095238
308,234,0.344827586,0.4391972268
310,234,0.32,0.40697167739999995
329,234,0.714285714,0.4194805196
423,234,0.714285714,0.654871795
425,234,0.714285714,0.602014652
413,234,0.909090909,0.44021978019999997
345,234,0.666666667,0.724040404
320,234,0.714285714,0.3922305764
322,234,0.615384615,0.3922305764
324,234,0.714285714,0.4588972432
326,234,0.615384615,0.4588972432
328,234,0.833333333,0.4682539684
330,234,0.727272727,0.4682539684
347,234,0.909090909,0.3731684982
348,234,0.8,0.4388095238
349,234,0.909090909,0.3731684982
350,234,0.8,0.4321428572
352,234,0.727272727,0.455182073
354,234,0.727272727,0.455182073
355,234,0.588235294,0.48228905600000005
356,234,0.727272727,0.4996265174
357,234,0.588235294,0.48228905600000005
358,234,0.727272727,0.4996265174
375,234,0.625,0.4612364244
376,234,0.666666667,0.48492063500000004
377,234,0.666666667,0.4612364244
378,234,0.727272727,0.48492063500000004
380,234,0.8,0.3838095238
381,234,0.909090909,0.3838095238
382,234,0.8,0.3838095238
383,234,0.588235294,0.34208909379999997
384,234,0.727272727,0.4302197802
385,234,0.588235294,0.34208909379999997
386,234,0.727272727,0.4302197802
403,234,0.416666667,0.36742857139999996
404,234,0.666666667,0.44377387319999995
405,234,0.454545455,0.36742857139999996
406,234,0.727272727,0.44377387319999995
407,234,0.625,0.3977443608
408,234,0.666666667,0.45259740260000003
409,234,0.666666667,0.3977443608
410,234,0.727272727,0.45259740260000003
412,234,0.8,0.4625974026
414,234,0.8,0.4625974026
432,234,0.615384615,0.43165266119999995
434,234,0.727272727,0.43165266119999995
435,234,0.526315789,0.434920635
436,234,0.666666667,0.47609710560000007
437,234,0.526315789,0.434920635
438,234,0.727272727,0.47609710560000007
439,234,0.625,0.3501253132
440,234,0.666666667,0.3738095238
441,234,0.666666667,0.3501253132
442,234,0.727272727,0.3738095238
459,234,0.909090909,0.3838095238
460,234,0.8,0.3838095238
461,234,0.909090909,0.3838095238
462,234,0.8,0.3838095238
464,234,0.615384615,0.4154761906
466,234,0.666666667,0.4154761906
467,234,0.526315789,0.32077922099999995
468,234,0.666666667,0.4154761906
469,234,0.526315789,0.3242424244
470,234,0.727272727,0.4154761906
487,234,0.769230769,0.40521978020000005
488,234,0.727272727,0.435930736
489,234,0.769230769,0.40521978020000005
490,234,0.727272727,0.435930736
491,234,0.909090909,0.43333333339999996
492,234,0.8,0.44545454539999996
493,234,0.909090909,0.43333333339999996
494,234,0.8,0.44545454539999996
495,234,0.526315789,0.43015873019999995
496,234,0.727272727,0.4682539684
497,234,0.526315789,0.43015873019999995
498,234,0.727272727,0.459920635
515,234,0.714285714,0.459920635
516,234,0.727272727,0.4682539684
517,234,0.714285714,0.459920635
518,234,0.727272727,0.4682539684
519,234,0.769230769,0.3488095238
520,234,0.727272727,0.3571428572
521,234,0.769230769,0.3488095238
522,234,0.727272727,0.3571428572
523,234,0.909090909,0.43333333339999996
524,234,0.8,0.44545454539999996
525,234,0.909090909,0.43333333339999996
526,234,0.8,0.44545454539999996
338,234,0.533333333,0.7618206354
374,234,0.727272727,0.8202551831999999
391,234,0.714285714,0.6698412699999999
392,234,0.727272727,0.8414285714
427,234,0.909090909,0.7958974358
428,234,0.8,0.8625641026
445,234,0.909090909,0.6492533936
446,234,0.8,0.7893706291999999
481,234,0.714285714,0.5987772029999999
482,234,0.727272727,0.6586080585999999
499,234,0.526315789,0.6131062949999999
500,234,0.727272727,0.7406593405999999
340,234,0.470588235,0.753095238
342,234,0.571428571,0.6955128204000001
359,234,0.714285714,0.38057510800000005
360,234,0.727272727,0.6059180034
361,234,0.714285714,0.3562843276
362,234,0.727272727,0.5435878698
387,234,0.588235294,0.6088888892
400,234,0.666666667,0.8078431372000001
402,234,0.666666667,0.7563279856
419,234,0.714285714,0.45164750940000004
420,234,0.727272727,0.6433333334
421,234,0.714285714,0.41406593420000004
422,234,0.727272727,0.6159340658
479,234,0.714285714,0.6528431372
480,234,0.727272727,0.7142857142
501,234,0.526315789,0.5464396283999999
502,234,0.727272727,0.6884032632
336,234,0.444444444,0.8173684210000001
447,234,0.714285714,0.6897435898
429,234,0.909090909,0.7385547784000001
449,234,0.714285714,0.6452057746
471,234,0.666666667,0.51498779
473,234,0.714285714,0.467857143
311,234,0.705882353,0.7061628874
313,234,0.666666667,0.6597748586
393,234,0.714285714,0.6302661063999999
475,234,0.909090909,0.604942613
343,234,0.625,0.7755555555999999
366,234,0.8,0.6706374892
370,234,0.727272727,0.737157842
397,234,0.909090909,0.779047619
398,234,0.8,0.8449572648
416,234,0.727272727,0.7474269006
418,234,0.727272727,0.7175213676
444,234,0.8,0.8593006992
448,234,0.727272727,0.8493006992
450,234,0.727272727,0.792191142
452,234,0.727272727,0.8493006992
454,234,0.727272727,0.792191142
455,234,0.714285714,0.8803418803999999
456,234,0.727272727,0.8970085470000001
457,234,0.714285714,0.8229992229999998
458,234,0.727272727,0.8396658896
478,234,0.8,0.7098883142
484,234,0.727272727,0.848018648
486,234,0.727272727,0.7906759905999999
451,234,0.714285714,0.7580952381999999
483,234,0.714285714,0.8173076922
503,234,0.714285714,0.650386997
505,234,0.714285714,0.6075298539999999
346,234,0.727272727,0.7974012572
395,234,0.909090909,0.8283333334
426,234,0.727272727,0.741941392
430,234,0.8,0.8052214451999999
504,234,0.727272727,0.8073260074
506,234,0.727272727,0.7682983682
368,234,0.615384615,0.8004545454
507,234,0.909090909,0.7298319326
509,234,0.909090909,0.6869747898
508,234,0.8,0.8168498167999999
510,234,0.8,0.7778221775999999
511,234,0.714285714,0.8173076922
513,234,0.714285714,0.7599650348
344,234,0.666666667,0.8535947712
372,234,0.666666667,0.8787878788000001
334,234,0.8,0.7182719242
390,234,0.727272727,0.769267399
364,234,0.8,0.7201036681999999
396,234,0.8,0.8958730158
443,234,0.909090909,0.7164102564
474,234,0.727272727,0.6397759103999999
476,234,0.8,0.7363211952000001
512,234,0.727272727,0.835897436
514,234,0.727272727,0.7785547786
472,234,0.666666667,0.6753353973999999
331,234,1.0,0.44339393940000005
333,234,0.909090909,0.43011403140000004
388,234,0.727272727,0.8311721610000001
332,234,0.909090909,0.7586398894
394,234,0.727272727,0.7905128203999999
312,234,0.769230769,0.8320074695999999
314,234,0.727272727,0.7820440996
424,234,0.727272727,0.7976190476
317,234,0.909090909,0.9484848484
318,234,0.8,0.9367201425999999
315,234,1.0,1.0
316,234,0.909090909,0.9882352942000001
463,22,0.545454545,0.4867747994
465,22,0.4375,0.4642967544
363,22,0.545454545,0.6658684025999999
367,22,0.545454545,0.48767189340000006
369,22,0.476190476,0.4635064934
415,22,0.421052632,0.631932773
323,22,0.482758621,0.6377564642
335,22,0.571428571,0.4600666528
337,22,0.5,0.44579196740000004
371,22,0.571428571,0.6478605935999999
411,22,0.5,0.6462184872
327,22,0.56,0.719368421
389,22,0.533333333,0.6238655462
325,22,0.428571429,0.6053613054
477,22,0.421052632,0.5915864526
365,22,0.476190476,0.6383244204
373,22,0.5,0.6193362193999999
351,22,0.846153846,0.746877828
353,22,0.75,0.7146556058
417,22,0.421052632,0.5954248366
431,22,0.75,0.5378787878
433,22,0.636363636,0.5391544850000001
453,22,0.5,0.5985994396
485,22,0.5,0.5785994395999999
308,22,0.685714286,0.7694357952
310,22,0.5625,0.7570468746000001
329,22,0.5,0.6833333334
423,22,0.514285714,0.5754248366
425,22,0.388888889,0.5760784312
413,22,0.5,0.6162464984
345,22,0.321428571,0.6833166831999999
555,22,0.333333333,0.5998695350957984
556,22,0.333333333,0.5998695350957984
557,22,0.333333333,0.5868825220957985
558,22,0.333333333,0.5725968078957985
564,22,0.333333333,0.5725968078957985
566,22,0.333333333,0.5392634744957985
568,22,0.333333333,0.5725968078957985
570,22,0.333333333,0.5392634744957985
572,22,0.333333333,0.5725968078957985
574,22,0.333333333,0.5392634744957985
575,22,0.333333333,0.5725968078957985
576,22,0.333333333,0.5568073342957984
577,22,0.333333333,0.5568073342957984
578,22,0.333333333,0.5392634744957985
324,22,0.571428571,0.7009510702
326,22,0.5,0.662071262
328,22,0.571428571,0.713771583
330,22,0.5,0.6748917748000001
347,22,0.611111111,0.6581699348
348,22,0.642857143,0.6895364596
349,22,0.529411765,0.642317927
350,22,0.538461538,0.6507671502
352,22,0.75,0.7376470588
354,22,0.636363636,0.691091219
355,22,0.571428571,0.691932773
356,22,0.571428571,0.691932773
357,22,0.5,0.6662464983999999
358,22,0.5,0.6553769332
375,22,0.5,0.7486542442
376,22,0.5,0.7139393937999999
377,22,0.421052632,0.7253679652
378,22,0.421052632,0.6883208018
383,22,0.487804878,0.5665648078
384,22,0.592592593,0.6243137254
385,22,0.380952381,0.5439096849999999
386,22,0.48,0.5870724465999999
403,22,0.5,0.6081541168
404,22,0.421052632,0.6549783548
405,22,0.5,0.582010695
406,22,0.421052632,0.6194486215999999
407,22,0.5,0.7100432898
408,22,0.421052632,0.7009523808000001
409,22,0.5,0.6831259966000001
