model,f1_score,groundtruth_f1_score,dataset
312,0.7636057355801467,0.769230769,234
314,0.7489058957194346,0.727272727,234
424,0.7527485179459379,0.727272727,234
317,0.879842417332703,0.909090909,234
318,0.8743567462645473,0.8,234
315,0.9064602577454253,1.0,234
316,0.901681363357894,0.909090909,234
463,0.41258388098954113,0.545454545,22
465,0.40356109567390624,0.4375,22
363,0.6489956263463187,0.545454545,22
367,0.4688038345288776,0.545454545,22
369,0.45816913209684296,0.476190476,22
415,0.6197580355202288,0.421052632,22
323,0.5027367788690191,0.482758621,22
335,0.4450455077589865,0.571428571,22
337,0.431956142981423,0.5,22
371,0.5901508000189059,0.571428571,22
411,0.6226343721787144,0.5,22
327,0.5975813575943473,0.56,22
389,0.5885867286332753,0.533333333,22
325,0.495550984782626,0.428571429,22
477,0.6546505748727964,0.421052632,22
365,0.637005291959597,0.476190476,22
373,0.5758988623534187,0.5,22
351,0.6281996777233573,0.846153846,22
353,0.6149972629436629,0.75,22
417,0.6022478743434417,0.421052632,22
431,0.47658546831887144,0.75,22
433,0.4660093432698429,0.636363636,22
453,0.662067389786027,0.5,22
485,0.6744654235181292,0.5,22
308,0.49033077188384366,0.685714286,22
310,0.4818519197199504,0.5625,22
329,0.588257881051343,0.5,22
423,0.6054333242939011,0.514285714,22
425,0.5916475657769089,0.388888889,22
413,0.6121797041539446,0.5,22
345,0.6614667902457284,0.321428571,22
555,0.3226631545319554,0.333333333,22
556,0.337027741144286,0.333333333,22
557,0.3123172694265645,0.333333333,22
558,0.327510965461472,0.333333333,22
564,0.3142970900731147,0.333333333,22
566,0.3069754666003652,0.333333333,22
568,0.3232192155446324,0.333333333,22
570,0.3154732125840683,0.333333333,22
572,0.2216038160897244,0.333333333,22
574,0.21866968255265787,0.333333333,22
575,0.23837201887773957,0.333333333,22
576,0.23275481664302658,0.333333333,22
577,0.23416589680296757,0.333333333,22
578,0.2283329524693217,0.333333333,22
324,0.6095579292857349,0.571428571,22
326,0.6001817208239412,0.5,22
328,0.6260901291410874,0.571428571,22
330,0.6163538543179711,0.5,22
347,0.6213096921410998,0.611111111,22
348,0.6325779380152985,0.642857143,22
349,0.6099678705658225,0.529411765,22
350,0.6200560184388617,0.538461538,22
352,0.6440464890626572,0.75,22
354,0.6334944698800469,0.636363636,22
355,0.6403262831948472,0.571428571,22
356,0.6407983009909152,0.571428571,22
357,0.6307795567978907,0.5,22
358,0.6325794114753683,0.5,22
375,0.6157594806078664,0.5,22
376,0.6136765767920473,0.5,22
377,0.6066924985026166,0.421052632,22
378,0.6035909428520913,0.421052632,22
383,0.5085011349997115,0.487804878,22
384,0.5803010502740034,0.592592593,22
385,0.49443789851358133,0.380952381,22
386,0.5658512070391073,0.48,22
403,0.4764690717917047,0.5,22
404,0.5561276819372944,0.421052632,22
405,0.4703954734740014,0.5,22
406,0.5485877314746717,0.421052632,22
407,0.5799296609257949,0.5,22
408,0.5885960421203892,0.421052632,22
409,0.5708093377952672,0.5,22
410,0.5788160537397518,0.421052632,22
412,0.6119207978336755,0.421052632,22
414,0.6000541823549049,0.421052632,22
432,0.5568689973858656,0.636363636,22
434,0.5479954961214116,0.5,22
435,0.5381884904571368,0.5,22
436,0.5859620055172783,0.5,22
437,0.5288194898410993,0.421052632,22
438,0.5769730149141962,0.421052632,22
464,0.522210655314599,0.583333333,22
466,0.5143456098056195,0.454545455,22
467,0.4649199940159658,0.642857143,22
468,0.5422195470912995,0.583333333,22
469,0.45664034660125524,0.538461538,22
470,0.5336558544200876,0.454545455,22
487,0.5639876740800979,0.5,22
488,0.5650634183194139,0.421052632,22
489,0.557644159623502,0.5,22
490,0.5559855413244875,0.421052632,22
491,0.5936975429069224,0.5,22
492,0.5813572494693846,0.421052632,22
493,0.5855296117430294,0.5,22
494,0.5706827570500856,0.421052632,22
495,0.5100280159199655,0.421052632,22
496,0.5569806350369491,0.421052632,22
497,0.5001569111495388,0.421052632,22
498,0.5483047063260006,0.421052632,22
515,0.6021190179303577,0.421052632,22
516,0.5909776645268627,0.421052632,22
517,0.5911812931176585,0.421052632,22
518,0.5804657688146793,0.421052632,22
523,0.5879481680385565,0.5,22
524,0.5779402796220305,0.421052632,22
525,0.5795369277432326,0.5,22
526,0.5691130908318047,0.421052632,22
543,0.19299547554309657,0.518518519,22
544,0.23075350716496518,0.454545455,22
545,0.18889255887672105,0.518518519,22
546,0.22473791675281665,0.454545455,22
547,0.20582017763164528,0.56,22
548,0.2358786411205188,0.454545455,22
549,0.20283982865094413,0.56,22
550,0.22982566180758818,0.454545455,22
551,0.24910151679633738,0.636363636,22
552,0.250324804082061,0.5,22
553,0.24414761483967543,0.636363636,22
554,0.24363510982288653,0.5,22
571,0.22100823208747583,0.421052632,22
573,0.2192835992589711,0.421052632,22
338,0.60425645321414,0.5,22
374,0.6542005068862926,0.421052632,22
391,0.6751054348129856,0.8,22
392,0.7158380218822932,0.695652174,22
427,0.698593542895057,0.620689655,22
428,0.7257014335830081,0.56,22
445,0.6676592729755463,0.5,22
446,0.6923034627865066,0.421052632,22
535,0.3187602662400549,0.421052632,22
536,0.3257642714666594,0.421052632,22
387,0.605254625723291,0.625,22
527,0.2510196880110822,0.5,22
529,0.245736993510078,0.5,22
336,0.618035455037026,0.571428571,22
447,0.6549428737370472,0.5,22
429,0.6831683673237918,0.518518519,22
531,0.26044995518239766,0.5,22
449,0.6373431716133173,0.5,22
471,0.6126054109660305,0.75,22
473,0.5997673200355321,0.636363636,22
311,0.7617755428324784,1.0,22
313,0.7463330476965664,0.888888889,22
393,0.6619362871060359,0.695652174,22
475,0.6696863225424037,0.5,22
309,0.2852278528643223,0.470588235,22
343,0.6772724236041169,0.4,22
366,0.6839322636124741,0.421052632,22
370,0.5992926712066113,0.421052632,22
397,0.7300938450616103,0.421052632,22
398,0.7284550968116565,0.421052632,22
416,0.6705873877316286,0.421052632,22
418,0.6565345476749426,0.421052632,22
444,0.7114707639551716,0.421052632,22
448,0.6932360491676605,0.421052632,22
450,0.6783705959202846,0.421052632,22
452,0.6969886664757194,0.421052632,22
454,0.6825355375436898,0.421052632,22
455,0.7387238017299195,0.421052632,22
456,0.7253955732550457,0.421052632,22
457,0.7239086910308423,0.421052632,22
458,0.7095494750493218,0.421052632,22
478,0.6766896447083471,0.421052632,22
484,0.6872066348055258,0.421052632,22
486,0.6716084057466583,0.421052632,22
528,0.29427988567017305,0.421052632,22
530,0.2888901797457838,0.421052632,22
532,0.2963445719773264,0.421052632,22
534,0.2912449022593783,0.421052632,22
537,0.31503334543917594,0.421052632,22
538,0.32152975932686767,0.421052632,22
563,0.2994999044821321,0.421052632,22
565,0.291728540987952,0.421052632,22
567,0.3254800546052724,0.421052632,22
569,0.3187489203019244,0.421052632,22
533,0.2563854743542614,0.5,22
451,0.6756341874042288,0.5,22
483,0.6882224874209258,0.5,22
503,0.61869846529649,0.482758621,22
505,0.6053398894690095,0.482758621,22
307,0.2915672808072117,0.545454545,22
346,0.7054060751686422,0.482758621,22
395,0.7472732668644156,0.5,22
426,0.662769692688334,0.434782609,22
430,0.7057964352746987,0.434782609,22
504,0.6753810650573313,0.434782609,22
506,0.6585322013310174,0.434782609,22
368,0.6120582870623725,0.5,22
507,0.662000662109337,0.56,22
509,0.6470879924458861,0.56,22
508,0.6953621632675926,0.454545455,22
510,0.6765564379622776,0.454545455,22
511,0.7045372033201313,0.636363636,22
513,0.6880835170502376,0.636363636,22
344,0.7225832040401023,0.6,22
372,0.6695183939368761,0.5,22
334,0.7007834105484252,0.5,22
390,0.6724045155278922,0.48,22
364,0.696994986666962,0.5,22
396,0.7467067311447014,0.5,22
443,0.6873937545717334,0.5,22
474,0.6449180604994578,0.5,22
476,0.6946071758991258,0.5,22
512,0.6980698012137785,0.5,22
514,0.6820820732800946,0.5,22
472,0.6604597277722846,0.636363636,22
331,0.6541856333456645,0.636363636,22
333,0.6424077190055844,0.571428571,22
388,0.6931908381136639,0.592592593,22
332,0.7138617097148031,0.571428571,22
394,0.699893815239219,0.571428571,22
312,0.7791421989965509,0.888888889,22
314,0.7632232302433233,0.75,22
424,0.6810766845134577,0.56,22
317,0.8671424677048545,0.571428571,22
318,0.8083452536866425,0.571428571,22
315,0.8895805313104616,0.636363636,22
316,0.8305465530383703,0.636363636,22
463,0.35534819626353276,0.545454545,89
465,0.35051595886196524,0.454545455,89
363,0.5202483578302788,0.933333333,89
367,0.5595270487985284,0.411764706,89
369,0.5471029514609042,0.352941176,89
415,0.5124619397467819,0.875,89
323,0.3953076357737003,0.615384615,89
371,0.752835747752501,0.482758621,89
399,0.6885943480285744,0.482758621,89
401,0.6680321840792056,0.413793103,89
411,0.48866695574391017,0.933333333,89
327,0.4589369263502869,0.695652174,89
389,0.5902178540430005,0.705882353,89
325,0.39180620182609804,0.583333333,89
477,0.5856446712415286,0.769230769,89
365,0.5074199052559775,0.857142857,89
373,0.7310753627938066,0.444444444,89
319,0.319935857351608,0.432432432,89
321,0.3182268438412845,0.4,89
351,0.46480349855692893,0.777777778,89
353,0.45771234012071105,0.666666667,89
417,0.4937427453077078,0.75,89
431,0.3896721922663288,0.56,89
433,0.38387590192439547,0.48,89
453,0.7118493469917564,0.75,89
485,0.7945143868655717,0.666666667,89
379,0.43787070324953226,0.933333333,89
308,0.42941600049535467,0.5,89
310,0.42211464833960977,0.48,89
329,0.45385710134056023,0.666666667,89
423,0.6585590309541764,0.875,89
425,0.6414702334120888,0.75,89
413,0.48224777863408946,0.857142857,89
345,0.736110030983434,0.6,89
341,0.5045176149455394,0.324324324,89
290,0.287359787198515,0.4,89
291,0.4236225952407133,0.769230769,89
292,0.2957609945353921,0.4,89
293,0.4180212321563503,0.769230769,89
294,0.29569443145080404,0.4,89
295,0.4167513855038991,0.769230769,89
296,0.2956240399445146,0.4,89
297,0.4170463726620895,0.769230769,89
298,0.2956240521938165,0.4,89
299,0.3998796066716251,0.666666667,89
301,0.3923088721796019,0.666666667,89
320,0.4104968097615222,0.777777778,89
322,0.4080975384512156,0.75,89
324,0.4720345269953655,0.777777778,89
326,0.46688659674341143,0.75,89
328,0.4859082147780168,0.875,89
330,0.48043558276040754,0.857142857,89
347,0.4349174056728969,0.933333333,89
348,0.4829166506356023,0.933333333,89
349,0.42852105081813097,0.857142857,89
350,0.47572610425721396,0.857142857,89
352,0.48735488717303993,0.875,89
354,0.4818075659424981,0.857142857,89
355,0.48734053782012754,0.777777778,89
356,0.49559718246800016,0.875,89
357,0.4820759101362205,0.666666667,89
358,0.491004833925967,0.857142857,89
375,0.4749104679143912,0.736842105,89
376,0.48185931084378986,0.875,89
377,0.4693484059056539,0.631578947,89
378,0.47562537025625096,0.8,89
380,0.4336606469326452,0.933333333,89
381,0.4319074274914619,0.857142857,89
382,0.4273045401167731,0.857142857,89
383,0.4114481634444668,0.823529412,89
384,0.4594043886654717,0.933333333,89
385,0.4034274184535448,0.705882353,89
386,0.4513461469294892,0.857142857,89
403,0.3883005184827958,0.56,89
404,0.44516432689103286,0.823529412,89
405,0.38476256858729707,0.48,89
406,0.44122990921511407,0.75,89
407,0.450100824056997,0.777777778,89
408,0.4647338410156511,0.875,89
409,0.4446285479525406,0.666666667,89
410,0.4590330699375052,0.8,89
412,0.4874816901448642,0.933333333,89
414,0.4804251657561952,0.857142857,89
432,0.4433765774918239,0.823529412,89
434,0.43842321534655354,0.705882353,89
435,0.4310208330661752,0.608695652,89
436,0.4653688260791699,0.875,89
437,0.42584794861552433,0.52173913,89
438,0.46038044814784806,0.8,89
439,0.4021653074976353,0.777777778,89
440,0.4060611762226409,0.875,89
441,0.39969168692018053,0.666666667,89
442,0.40296203504404826,0.8,89
459,0.4376980079193903,0.933333333,89
460,0.4300630750437774,0.933333333,89
461,0.4322210753533794,0.857142857,89
462,0.42430966660392294,0.857142857,89
464,0.4252521155861654,0.75,89
466,0.4211530695951529,0.666666667,89
467,0.3805800957952787,0.6,89
468,0.4349961267781465,0.75,89
469,0.3761402936961663,0.476190476,89
470,0.43046625007383754,0.666666667,89
487,0.4516393992300761,0.8,89
488,0.4576509797926608,0.857142857,89
489,0.4476239731452526,0.666666667,89
490,0.4522820882784157,0.769230769,89
491,0.4760694554167403,0.857142857,89
492,0.4714318944196796,0.857142857,89
493,0.4707134006914173,0.769230769,89
494,0.46485393360790817,0.769230769,89
495,0.4202775276891015,0.6,89
496,0.4545567403363118,0.8,89
497,0.4139858767547433,0.476190476,89
498,0.4486161172590208,0.714285714,89
515,0.476618484095716,0.8,89
516,0.4742421165585976,0.857142857,89
517,0.4697863374314616,0.666666667,89
518,0.4677196942854976,0.769230769,89
519,0.40205293305677736,0.8,89
520,0.4021488175866025,0.857142857,89
521,0.3989103800893802,0.666666667,89
522,0.3985873241486031,0.769230769,89
523,0.4736507363023895,0.857142857,89
524,0.47035928363382384,0.857142857,89
525,0.4681267535956578,0.769230769,89
526,0.464866361990593,0.769230769,89
289,0.3575841598327353,0.555555556,89
338,0.632951315593521,0.571428571,89
374,0.7777992002529457,0.75,89
391,0.658731024207644,0.823529412,89
392,0.7695906877870499,0.933333333,89
427,0.82310274148526,0.933333333,89
428,0.8340966985498556,0.933333333,89
445,0.6776090939909345,0.857142857,89
446,0.7714808157210948,0.857142857,89
481,0.6245560324817454,0.666666667,89
482,0.6771038702193239,0.769230769,89
499,0.6000436723801759,0.6,89
500,0.7085527993327041,0.8,89
339,0.5175993827240759,0.378378378,89
340,0.6842561777129715,0.666666667,89
342,0.6691029745490221,0.666666667,89
359,0.40317016158252617,0.777777778,89
360,0.5758307690309501,0.875,89
361,0.392177784682125,0.666666667,89
362,0.5630222559557108,0.857142857,89
387,0.6126344411525546,0.823529412,89
400,0.741440152990352,0.777777778,89
402,0.7199388739327056,0.705882353,89
419,0.4672601601326519,0.875,89
420,0.620261491534644,0.933333333,89
421,0.4536367037865682,0.75,89
422,0.6031495285943085,0.857142857,89
479,0.6426308097122092,0.8,89
480,0.695952773478119,0.857142857,89
501,0.5764194917198251,0.5,89
502,0.6890807936085316,0.714285714,89
336,0.6477451185938892,0.608695652,89
447,0.6829781019945523,0.875,89
429,0.800290742077145,0.857142857,89
449,0.6605067127532446,0.75,89
471,0.5296289670313524,0.705882353,89
473,0.5119107609534097,0.588235294,89
311,0.6415499383686554,0.64,89
313,0.6274761929289613,0.608695652,89
393,0.6418567500292511,0.705882353,89
475,0.6029962129674857,0.857142857,89
343,0.7584573043815804,0.7,89
366,0.6627873642230022,0.857142857,89
370,0.6827897259991069,0.631578947,89
397,0.7470049660231081,0.857142857,89
398,0.7923887763943894,0.857142857,89
416,0.6780524060281865,0.933333333,89
418,0.6589977803130076,0.857142857,89
444,0.7977480470324003,0.933333333,89
448,0.7840859712496047,0.933333333,89
450,0.7614021467327173,0.857142857,89
452,0.7957933974288846,0.933333333,89
454,0.7738947138870987,0.857142857,89
455,0.8512988487681772,0.875,89
456,0.8385921706769839,0.933333333,89
457,0.8285294960411658,0.75,89
458,0.8147106629754169,0.857142857,89
478,0.7060034190291596,0.769230769,89
484,0.8134813461509836,0.857142857,89
486,0.7900536200142583,0.769230769,89
451,0.7324205383968427,0.875,89
483,0.8170117719160814,0.8,89
503,0.6707466152105793,0.705882353,89
505,0.6501486365411279,0.588235294,89
346,0.7990371256337668,0.8,89
395,0.7659884500664232,0.933333333,89
426,0.7331000766553848,0.857142857,89
430,0.8089069103162985,0.857142857,89
504,0.7738676229367991,0.8,89
506,0.751045309631653,0.714285714,89
368,0.6974341839835158,0.736842105,89
507,0.7339566292187213,0.857142857,89
509,0.7118713852766609,0.769230769,89
508,0.7978137459038057,0.857142857,89
510,0.7735673968715112,0.769230769,89
511,0.8212141016998761,0.8,89
513,0.797363572016746,0.666666667,89
344,0.8228865799502433,0.823529412,89
372,0.8003760239921045,0.777777778,89
334,0.6592191842277224,0.857142857,89
390,0.7349393218237869,0.857142857,89
364,0.6772624648900015,0.933333333,89
396,0.813054886360457,0.933333333,89
443,0.706122649181567,0.933333333,89
474,0.6680529987388002,0.714285714,89
476,0.7273936927463746,0.857142857,89
512,0.8148720649693371,0.857142857,89
514,0.7909202433274223,0.769230769,89
472,0.6867105135878048,0.8,89
331,0.44406778530128,1.0,89
333,0.4360178304841645,0.933333333,89
388,0.7577737032800318,0.933333333,89
332,0.6699220280917709,0.933333333,89
394,0.750583932353932,0.857142857,89
312,0.7636057355801467,0.823529412,89
314,0.7489058957194346,0.8,89
424,0.7527485179459379,0.933333333,89
317,0.879842417332703,0.933333333,89
318,0.8743567462645473,0.857142857,89
315,0.9064602577454253,1.0,89
316,0.901681363357894,0.933333333,89
585,0.24901220862979515,0.454545455,224
363,0.5202483578302788,0.333333333,224
367,0.5595270487985284,0.6,224
369,0.5471029514609042,0.6,224
415,0.5124619397467819,0.333333333,224
335,0.3756807602517913,0.325581395,224
337,0.36317495106634523,0.325581395,224
371,0.752835747752501,0.923076923,224
399,0.6885943480285744,0.923076923,224
401,0.6680321840792056,0.923076923,224
389,0.5902178540430005,0.631578947,224
477,0.5856446712415286,0.52173913,224
365,0.5074199052559775,0.324324324,224
373,0.7310753627938066,0.923076923,224
417,0.4937427453077078,0.333333333,224
453,0.7118493469917564,0.75,224
485,0.7945143868655717,0.923076923,224
589,0.26805713400393155,0.5,224
308,0.42941600049535467,0.344827586,224
310,0.42211464833960977,0.344827586,224
423,0.6585590309541764,0.705882353,224
425,0.6414702334120888,0.705882353,224
345,0.736110030983434,1.0,224
341,0.5045176149455394,0.666666667,224
555,0.48533440746194356,0.666666667,224
556,0.5420426312292748,0.666666667,224
557,0.467004788574088,0.666666667,224
558,0.5261633539195218,0.666666667,224
564,0.5352118355464498,0.666666667,224
566,0.5217395531741358,0.666666667,224
568,0.5585283176879037,0.727272727,224
570,0.5439292040910718,0.727272727,224
338,0.632951315593521,0.666666667,224
374,0.7777992002529457,0.833333333,224
391,0.658731024207644,0.631578947,224
392,0.7695906877870499,0.769230769,224
427,0.82310274148526,0.923076923,224
428,0.8340966985498556,0.833333333,224
445,0.6776090939909345,0.631578947,224
446,0.7714808157210948,0.769230769,224
481,0.6245560324817454,0.705882353,224
482,0.6771038702193239,0.714285714,224
499,0.6000436723801759,0.75,224
500,0.7085527993327041,0.769230769,224
535,0.47943132621995777,0.625,224
536,0.5146139130337329,0.615384615,224
339,0.5175993827240759,0.666666667,224
340,0.6842561777129715,0.769230769,224
342,0.6691029745490221,0.769230769,224
360,0.5758307690309501,0.555555556,224
362,0.5630222559557108,0.526315789,224
387,0.6126344411525546,0.631578947,224
400,0.741440152990352,0.833333333,224
402,0.7199388739327056,0.833333333,224
419,0.4672601601326519,0.4,224
420,0.620261491534644,0.666666667,224
421,0.4536367037865682,0.4,224
422,0.6031495285943085,0.714285714,224
479,0.6426308097122092,0.705882353,224
480,0.695952773478119,0.714285714,224
501,0.5764194917198251,0.75,224
502,0.6890807936085316,0.769230769,224
539,0.5132506241887588,0.833333333,224
540,0.5005155023999113,0.727272727,224
541,0.5010679686548849,0.833333333,224
542,0.48828717028355034,0.727272727,224
559,0.40776485123550354,0.666666667,224
560,0.46764499035023765,0.666666667,224
561,0.394771987894424,0.666666667,224
562,0.4557697746901912,0.666666667,224
641,0.2784184920634506,0.5,224
527,0.32924947708267654,0.434782609,224
529,0.3184550497955386,0.434782609,224
336,0.6477451185938892,0.666666667,224
645,0.29356525259991584,0.555555556,224
447,0.6829781019945523,0.631578947,224
429,0.800290742077145,0.923076923,224
531,0.34834503458022403,0.454545455,224
449,0.6605067127532446,0.631578947,224
471,0.5296289670313524,0.444444444,224
473,0.5119107609534097,0.428571429,224
311,0.6415499383686554,0.608695652,224
313,0.6274761929289613,0.608695652,224
393,0.6418567500292511,0.631578947,224
475,0.6029962129674857,0.52173913,224
343,0.7584573043815804,1.0,224
583,0.2597733268884084,0.454545455,224
613,0.366423654730312,0.666666667,224
617,0.3714439424399939,0.666666667,224
366,0.6627873642230022,0.555555556,224
370,0.6827897259991069,0.666666667,224
397,0.7470049660231081,0.666666667,224
398,0.7923887763943894,0.769230769,224
416,0.6780524060281865,0.625,224
418,0.6589977803130076,0.666666667,224
444,0.7977480470324003,0.769230769,224
448,0.7840859712496047,0.769230769,224
450,0.7614021467327173,0.769230769,224
452,0.7957933974288846,0.769230769,224
454,0.7738947138870987,0.769230769,224
455,0.8512988487681772,0.923076923,224
456,0.8385921706769839,0.833333333,224
457,0.8285294960411658,0.923076923,224
458,0.8147106629754169,0.833333333,224
478,0.7060034190291596,0.714285714,224
484,0.8134813461509836,0.833333333,224
486,0.7900536200142583,0.833333333,224
528,0.4519817718630653,0.5,224
530,0.44296378880521853,0.533333333,224
532,0.4566838360115371,0.533333333,224
534,0.4484603524866074,0.571428571,224
537,0.4706042468480354,0.625,224
538,0.5045666779672692,0.615384615,224
563,0.4943586119103568,0.666666667,224
565,0.47910675450225765,0.666666667,224
567,0.5682926373654691,0.833333333,224
569,0.5545266741042878,0.833333333,224
533,0.33995075466301594,0.454545455,224
451,0.7324205383968427,0.75,224
483,0.8170117719160814,0.923076923,224
503,0.6707466152105793,0.75,224
505,0.6501486365411279,0.75,224
587,0.2761338891517343,0.5,224
346,0.7990371256337668,0.833333333,224
395,0.7659884500664232,0.666666667,224
669,0.3733742404929866,0.714285714,224
673,0.3769272077869445,0.714285714,224
426,0.7331000766553848,0.714285714,224
430,0.8089069103162985,0.833333333,224
504,0.7738676229367991,0.769230769,224
506,0.751045309631653,0.769230769,224
368,0.6974341839835158,0.666666667,224
507,0.7339566292187213,0.75,224
509,0.7118713852766609,0.75,224
639,0.28916501595603117,0.5,224
508,0.7978137459038057,0.769230769,224
510,0.7735673968715112,0.769230769,224
511,0.8212141016998761,0.923076923,224
513,0.797363572016746,0.923076923,224
649,0.37562971787169436,0.666666667,224
344,0.8228865799502433,0.833333333,224
372,0.8003760239921045,0.833333333,224
643,0.3011372005777529,0.555555556,224
334,0.6592191842277224,0.625,224
390,0.7349393218237869,0.769230769,224
364,0.6772624648900015,0.588235294,224
396,0.813054886360457,0.769230769,224
443,0.706122649181567,0.631578947,224
474,0.6680529987388002,0.714285714,224
476,0.7273936927463746,0.666666667,224
512,0.8148720649693371,0.833333333,224
514,0.7909202433274223,0.833333333,224
472,0.6867105135878048,0.666666667,224
388,0.7577737032800318,0.769230769,224
586,0.36620690627456937,0.571428571,224
590,0.37321319810063897,0.571428571,224
593,0.3720129414690582,0.625,224
677,0.3977073823794385,0.714285714,224
332,0.6699220280917709,0.625,224
584,0.3721374181356625,0.571428571,224
394,0.750583932353932,0.769230769,224
611,0.3818144046505993,0.666666667,224
615,0.38374544336154354,0.666666667,224
312,0.7636057355801467,0.666666667,224
314,0.7489058957194346,0.666666667,224
594,0.4048063208753735,0.615384615,224
614,0.4202730587736644,0.666666667,224
618,0.4222857113522873,0.666666667,224
621,0.396316298003002,0.666666667,224
642,0.3777523769881883,0.571428571,224
646,0.38129971367462284,0.571428571,224
650,0.40304635655424936,0.615384615,224
424,0.7527485179459379,0.714285714,224
317,0.879842417332703,1.0,224
318,0.8743567462645473,0.833333333,224
591,0.3800256778596758,0.625,224
647,0.3847776195472073,0.666666667,224
588,0.37888177985559046,0.571428571,224
667,0.3891686606351624,0.714285714,224
671,0.38948792381535025,0.714285714,224
640,0.38528115891751025,0.571428571,224
644,0.3879996846473277,0.571428571,224
622,0.42915591463728175,0.666666667,224
670,0.4205522021878947,0.666666667,224
674,0.4214440158550051,0.666666667,224
678,0.426675206408934,0.666666667,224
675,0.41104279828649426,0.714285714,224
592,0.4133968428358884,0.615384615,224
648,0.4123749527205751,0.615384615,224
315,0.9064602577454253,1.0,224
316,0.901681363357894,0.833333333,224
619,0.40865427813948685,0.666666667,224
597,0.4593919687003292,0.833333333,224
598,0.44651545241490354,0.727272727,224
612,0.4341201003444608,0.666666667,224
616,0.4352678529055467,0.666666667,224
625,0.46047267256474617,0.833333333,224
626,0.4470375393040191,0.727272727,224
653,0.4582898079989418,0.833333333,224
654,0.4447503588817824,0.727272727,224
681,0.4581501639199955,0.833333333,224
682,0.4446301886602545,0.727272727,224
620,0.4416628182877432,0.666666667,224
668,0.434168513114029,0.666666667,224
672,0.43419542676360245,0.666666667,224
676,0.43951187029568084,0.666666667,224
596,0.45920507779862624,0.727272727,224
624,0.4603858154188688,0.727272727,224
652,0.4574528408188632,0.727272727,224
680,0.45797846477510423,0.727272727,224
595,0.4721051144164593,0.833333333,224
623,0.47317731863991896,0.833333333,224
651,0.47099445407411455,0.833333333,224
679,0.4708524298084281,0.833333333,224
463,0.41258388098954113,0.5,15
465,0.40356109567390624,0.5,15
363,0.6489956263463187,0.714285714,15
367,0.4688038345288776,0.333333333,15
369,0.45816913209684296,0.352941176,15
415,0.6197580355202288,0.714285714,15
323,0.5027367788690191,0.875,15
371,0.5901508000189059,0.631578947,15
399,0.46349502413866983,0.4,15
401,0.4514207968107602,0.4,15
411,0.6226343721787144,0.714285714,15
327,0.5975813575943473,0.875,15
389,0.5885867286332753,0.714285714,15
325,0.495550984782626,0.875,15
477,0.6546505748727964,0.714285714,15
365,0.637005291959597,0.714285714,15
373,0.5758988623534187,0.666666667,15
319,0.36042835224918907,0.518518519,15
321,0.35691570467279465,0.538461538,15
351,0.6281996777233573,0.714285714,15
353,0.6149972629436629,0.714285714,15
417,0.6022478743434417,0.714285714,15
431,0.47658546831887144,0.48,15
433,0.4660093432698429,0.48,15
453,0.662067389786027,0.714285714,15
485,0.6744654235181292,0.714285714,15
379,0.5314067288166523,0.714285714,15
308,0.49033077188384366,0.72,15
310,0.4818519197199504,0.72,15
329,0.588257881051343,0.875,15
423,0.6054333242939011,0.714285714,15
425,0.5916475657769089,0.714285714,15
413,0.6121797041539446,0.714285714,15
345,0.6614667902457284,0.875,15
341,0.4477706537335598,0.608695652,15
291,0.5074537721789024,0.615384615,15
292,0.2892549760136937,0.363636364,15
293,0.4970429242670832,0.615384615,15
294,0.2890864261459697,0.363636364,15
295,0.49458833329594115,0.615384615,15
296,0.2887572460486826,0.363636364,15
297,0.49471180643168006,0.615384615,15
298,0.28875730333153704,0.363636364,15
299,0.463160292111162,0.615384615,15
300,0.24944703361019135,0.363636364,15
301,0.444003504833191,0.615384615,15
302,0.23355667016700332,0.363636364,15
320,0.49965405680584835,0.875,15
322,0.4948703380344438,0.875,15
324,0.6095579292857349,0.875,15
326,0.6001817208239412,0.875,15
328,0.6260901291410874,0.875,15
330,0.6163538543179711,0.875,15
347,0.6213096921410998,0.714285714,15
348,0.6325779380152985,0.714285714,15
349,0.6099678705658225,0.714285714,15
350,0.6200560184388617,0.714285714,15
352,0.6440464890626572,0.714285714,15
354,0.6334944698800469,0.714285714,15
355,0.6403262831948472,0.714285714,15
356,0.6407983009909152,0.714285714,15
357,0.6307795567978907,0.714285714,15
358,0.6325794114753683,0.714285714,15
375,0.6157594806078664,0.8,15
376,0.6136765767920473,0.8,15
377,0.6066924985026166,0.8,15
378,0.6035909428520913,0.8,15
380,0.5179177909932466,0.714285714,15
381,0.5217131041369617,0.714285714,15
382,0.5075706329444463,0.714285714,15
383,0.5085011349997115,0.714285714,15
384,0.5803010502740034,0.714285714,15
385,0.49443789851358133,0.714285714,15
386,0.5658512070391073,0.714285714,15
403,0.4764690717917047,0.666666667,15
404,0.5561276819372944,0.75,15
405,0.4703954734740014,0.666666667,15
406,0.5485877314746717,0.75,15
407,0.5799296609257949,0.8,15
408,0.5885960421203892,0.8,15
409,0.5708093377952672,0.8,15
410,0.5788160537397518,0.8,15
412,0.6119207978336755,0.714285714,15
414,0.6000541823549049,0.714285714,15
432,0.5568689973858656,0.666666667,15
434,0.5479954961214116,0.666666667,15
435,0.5381884904571368,0.666666667,15
436,0.5859620055172783,0.75,15
437,0.5288194898410993,0.666666667,15
438,0.5769730149141962,0.75,15
439,0.4864782684808997,0.8,15
